0000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 32,  0,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 32, 10,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 32, 20,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 32, 30,    0.0000000,     0.0000000,      0.00, 6, 0, 0, 0
Dose,    0,  0,  0,  0, 32, 40,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 32, 50,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 33,  0,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 33, 10,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 33, 20,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 33, 30,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 33, 40,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 33, 50,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 34,  0,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 34, 10,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 34, 20,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 34, 30,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 34, 40,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 34, 50,    0.0000000,     0.0000000,      0.00, 7, 0, 0, 0
Dose,    0,  0,  0,  0, 35,  0,    0.0000000,     0.0000000,      0.00, 6, 0, 0, 0
